,ma_shap,group
con_L-BSTS_R-PoCG_fa,0.0,brain
con_L-BSTS_R-PTR_fa,0.0,brain
con_L-BSTS_R-LG_fa,0.0,brain
con_L-BSTS_R-POR_fa,0.0,brain
con_L-BSTS_R-POP_fa,0.0,brain
con_L-BSTS_R-PaCG_fa,0.0,brain
con_L-BSTS_R-PHIG_fa,0.0,brain
con_L-BSTS_R-MTG_fa,0.0,brain
con_L-BSTS_R-MOFG_fa,0.0,brain
con_L-BSTS_L-AC_fa,0.0,brain
con_L-BSTS_L-AM_fa,0.0,brain
con_L-BSTS_L-PA_fa,0.0,brain
con_L-BSTS_L-MTG_fa,0.0,brain
con_L-BSTS_L-PCAL_fa,0.0,brain
con_L-BSTS_L-PTR_fa,0.0,brain
con_L-BSTS_L-POR_fa,0.0,brain
con_L-BSTS_L-POP_fa,0.0,brain
con_L-BSTS_L-PaCG_fa,0.0,brain
con_L-BSTS_L-PHIG_fa,0.0,brain
con_L-BSTS_L-MOFG_fa,0.0,brain
con_L-BSTS_L-PU_fa,0.0,brain
con_L-BSTS_L-LG_fa,0.0,brain
con_L-BSTS_L-LOFG_fa,0.0,brain
con_L-BSTS_L-ICG_fa,0.0,brain
con_L-BSTS_L-ITG_fa,0.0,brain
con_L-BSTS_L-FG_fa,0.0,brain
con_L-BSTS_L-EC_fa,0.0,brain
con_L-BSTS_L-PoCG_fa,0.0,brain
con_L-BSTS_L-PCG_fa,0.0,brain
con_L-BSTS_L-PrCG_fa,0.0,brain
con_L-BSTS_L-PCU_fa,0.0,brain
con_L-BSTS_L-RACG_fa,0.0,brain
con_L-BSTS_L-RMFG_fa,0.0,brain
con_L-BSTS_L-SFG_fa,0.0,brain
con_L-BSTS_L-SPG_fa,0.0,brain
con_L-BSTS_L-STG_fa,0.0,brain
con_L-BSTS_L-SMG_fa,0.0,brain
con_L-BSTS_L-FP_fa,0.0,brain
con_L-BSTS_L-TP_fa,0.0,brain
con_L-BSTS_L-TTG_fa,0.0,brain
con_L-BSTS_L-IN_fa,0.0,brain
con_L-BSTS_L-CER_fa,0.0,brain
con_L-BSTS_L-TH_fa,0.0,brain
con_L-BSTS_L-CA_fa,0.0,brain
con_L-BSTS_R-SPG_fa,0.0,brain
con_L-BSTS_R-SMG_fa,0.0,brain
con_L-CACG_R-POP_fa,0.0,brain
con_L-CACG_L-AM_fa,0.0,brain
con_L-CACG_R-HI_fa,0.0,brain
con_L-CACG_R-PA_fa,0.0,brain
con_L-CACG_R-PU_fa,0.0,brain
con_L-CACG_R-CA_fa,0.0,brain
con_L-CACG_R-TH_fa,0.0,brain
con_L-CACG_L-AC_fa,0.0,brain
con_L-CACG_L-HI_fa,0.0,brain
con_L-CACG_R-AC_fa,0.0,brain
con_L-CACG_L-PA_fa,0.0,brain
con_L-CACG_L-PU_fa,0.0,brain
con_L-CACG_L-CA_fa,0.0,brain
con_L-CACG_L-TH_fa,0.0,brain
con_L-CACG_L-CER_fa,0.0,brain
con_L-CACG_L-IN_fa,0.0,brain
con_L-CACG_R-AM_fa,0.0,brain
con_L-CACG_R-BSTS_fa,0.0,brain
con_L-BSTS_R-FP_fa,0.0,brain
con_L-CACG_R-LOG_fa,0.0,brain
con_L-CACG_R-PaCG_fa,0.0,brain
con_L-CACG_R-PHIG_fa,0.0,brain
con_L-CACG_R-MTG_fa,0.0,brain
con_L-CACG_R-MOFG_fa,0.0,brain
con_L-CACG_R-LG_fa,0.0,brain
con_L-CACG_R-LOFG_fa,0.0,brain
con_L-CACG_R-ICG_fa,0.0,brain
con_L-CACG_R-CACG_fa,0.0,brain
con_L-CACG_R-ITG_fa,0.0,brain
con_L-CACG_R-IPG_fa,0.0,brain
con_L-CACG_R-FG_fa,0.0,brain
con_L-CACG_R-EC_fa,0.0,brain
con_L-CACG_R-CU_fa,0.0,brain
con_L-CACG_R-CMFG_fa,0.0,brain
con_L-CACG_L-TTG_fa,0.0,brain
con_L-CACG_L-TP_fa,0.0,brain
con_L-CACG_L-FP_fa,0.0,brain
con_L-CACG_L-FG_fa,0.0,brain
con_L-CACG_L-LG_fa,0.0,brain
con_L-CACG_L-LOFG_fa,0.0,brain
con_L-CACG_L-LOG_fa,0.0,brain
con_L-CACG_L-ICG_fa,0.0,brain
con_L-CACG_L-ITG_fa,0.0,brain
con_L-CACG_L-IPG_fa,0.0,brain
con_L-CACG_L-EC_fa,0.0,brain
con_L-CACG_L-SMG_fa,0.0,brain
con_L-CACG_L-CU_fa,0.0,brain
con_L-CACG_L-CMFG_fa,0.0,brain
con_L-BSTS_R-CER_fa,0.0,brain
con_L-BSTS_R-IN_fa,0.0,brain
con_L-BSTS_R-TTG_fa,0.0,brain
con_L-BSTS_R-TP_fa,0.0,brain
con_L-CACG_L-MOFG_fa,0.0,brain
con_L-CACG_L-MTG_fa,0.0,brain
con_L-CACG_L-PHIG_fa,0.0,brain
con_L-CACG_L-PaCG_fa,0.0,brain
con_L-CACG_L-POP_fa,0.0,brain
con_L-CACG_L-POR_fa,0.0,brain
con_L-CACG_L-PTR_fa,0.0,brain
con_L-CACG_L-PCAL_fa,0.0,brain
con_L-CACG_L-PoCG_fa,0.0,brain
con_L-CACG_L-PCG_fa,0.0,brain
con_L-CACG_L-PrCG_fa,0.0,brain
con_L-CACG_L-PCU_fa,0.0,brain
con_L-CACG_L-RACG_fa,0.0,brain
con_L-CACG_L-RMFG_fa,0.0,brain
con_L-CACG_L-SFG_fa,0.0,brain
con_L-CACG_L-SPG_fa,0.0,brain
con_L-CACG_L-STG_fa,0.0,brain
con_L-CU_R-BSTS_fa,0.0,brain
con_L-CU_R-CMFG_fa,0.0,brain
con_L-ITG_L-FP_fa,0.0,brain
con_L-FG_R-CER_fa,0.0,brain
con_L-IPG_L-MTG_fa,0.0,brain
con_L-IPG_L-MOFG_fa,0.0,brain
con_L-IPG_L-LOFG_fa,0.0,brain
con_L-IPG_L-LOG_fa,0.0,brain
con_L-IPG_L-ICG_fa,0.0,brain
con_L-IPG_L-ITG_fa,0.0,brain
con_L-FG_R-IN_fa,0.0,brain
con_L-IPG_L-PaCG_fa,0.0,brain
con_L-FG_R-TTG_fa,0.0,brain
con_L-FG_R-TP_fa,0.0,brain
con_L-FG_R-FP_fa,0.0,brain
con_L-FG_R-SMG_fa,0.0,brain
con_L-FG_R-STG_fa,0.0,brain
con_L-FG_R-SPG_fa,0.0,brain
con_L-IPG_L-PHIG_fa,0.0,brain
con_L-IPG_L-POP_fa,0.0,brain
con_L-FG_R-RMFG_fa,0.0,brain
con_L-IPG_L-RMFG_fa,0.0,brain
con_L-IPG_L-TP_fa,0.0,brain
con_L-IPG_L-FP_fa,0.0,brain
con_L-IPG_L-SMG_fa,0.0,brain
con_L-IPG_L-STG_fa,0.0,brain
con_L-IPG_L-SPG_fa,0.0,brain
con_L-IPG_L-SFG_fa,0.0,brain
con_L-IPG_L-RACG_fa,0.0,brain
con_L-IPG_L-POR_fa,0.0,brain
con_L-IPG_L-PCU_fa,0.0,brain
con_L-IPG_L-PrCG_fa,0.0,brain
con_L-IPG_L-PCG_fa,0.0,brain
con_L-IPG_L-PoCG_fa,0.0,brain
con_L-IPG_L-PCAL_fa,0.0,brain
con_L-IPG_L-PTR_fa,0.0,brain
con_L-FG_R-SFG_fa,0.0,brain
con_L-FG_R-RACG_fa,0.0,brain
con_L-CU_R-CU_fa,0.0,brain
con_L-FG_R-AM_fa,0.0,brain
con_L-FG_R-EC_fa,0.0,brain
con_L-FG_R-CU_fa,0.0,brain
con_L-FG_R-CMFG_fa,0.0,brain
con_L-FG_R-CACG_fa,0.0,brain
con_L-FG_R-BSTS_fa,0.0,brain
con_L-FG_R-AC_fa,0.0,brain
con_L-FG_R-HI_fa,0.0,brain
con_L-FG_R-IPG_fa,0.0,brain
con_L-FG_R-PA_fa,0.0,brain
con_L-FG_R-PU_fa,0.0,brain
con_L-FG_R-CA_fa,0.0,brain
con_L-FG_R-TH_fa,0.0,brain
con_L-FG_L-AC_fa,0.0,brain
con_L-FG_L-AM_fa,0.0,brain
con_L-FG_R-FG_fa,0.0,brain
con_L-FG_R-ITG_fa,0.0,brain
con_L-FG_R-PCU_fa,0.0,brain
con_L-FG_R-POP_fa,0.0,brain
con_L-FG_R-PrCG_fa,0.0,brain
con_L-FG_R-PCG_fa,0.0,brain
con_L-FG_R-PoCG_fa,0.0,brain
con_L-FG_R-PCAL_fa,0.0,brain
con_L-FG_R-PTR_fa,0.0,brain
con_L-FG_R-POR_fa,0.0,brain
con_L-FG_R-PaCG_fa,0.0,brain
con_L-FG_R-ICG_fa,0.0,brain
con_L-FG_R-PHIG_fa,0.0,brain
con_L-FG_R-MTG_fa,0.0,brain
con_L-FG_R-MOFG_fa,0.0,brain
con_L-FG_R-LG_fa,0.0,brain
con_L-FG_R-LOFG_fa,0.0,brain
con_L-FG_R-LOG_fa,0.0,brain
con_L-IPG_L-TTG_fa,0.0,brain
con_L-IPG_L-IN_fa,0.0,brain
con_L-IPG_L-CER_fa,0.0,brain
con_L-IPG_R-FP_fa,0.0,brain
con_L-ITG_L-LOG_fa,0.0,brain
con_L-ITG_L-ICG_fa,0.0,brain
con_L-IPG_R-CER_fa,0.0,brain
con_L-IPG_R-IN_fa,0.0,brain
con_L-IPG_R-TTG_fa,0.0,brain
con_L-IPG_R-TP_fa,0.0,brain
con_L-IPG_R-SMG_fa,0.0,brain
con_L-ITG_L-LG_fa,0.0,brain
con_L-IPG_R-STG_fa,0.0,brain
con_L-IPG_R-SPG_fa,0.0,brain
con_L-IPG_R-SFG_fa,0.0,brain
con_L-IPG_R-RMFG_fa,0.0,brain
con_L-IPG_R-RACG_fa,0.0,brain
con_L-IPG_R-PCU_fa,0.0,brain
con_L-ITG_L-LOFG_fa,0.0,brain
con_L-ITG_L-MOFG_fa,0.0,brain
con_L-IPG_L-TH_fa,0.0,brain
con_L-ITG_L-PrCG_fa,0.0,brain
con_L-ITG_L-SMG_fa,0.0,brain
con_L-ITG_L-STG_fa,0.0,brain
con_L-ITG_L-SPG_fa,0.0,brain
con_L-ITG_L-RMFG_fa,0.0,brain
con_L-ITG_L-RACG_fa,0.0,brain
con_L-ITG_L-PCU_fa,0.0,brain
con_L-ITG_L-PoCG_fa,0.0,brain
con_L-ITG_L-MTG_fa,0.0,brain
con_L-ITG_L-PCAL_fa,0.0,brain
con_L-ITG_L-PTR_fa,0.0,brain
con_L-ITG_L-POR_fa,0.0,brain
con_L-ITG_L-POP_fa,0.0,brain
con_L-ITG_L-PaCG_fa,0.0,brain
con_L-ITG_L-PHIG_fa,0.0,brain
con_L-IPG_R-PrCG_fa,0.0,brain
con_L-IPG_R-PCG_fa,0.0,brain
con_L-IPG_R-PoCG_fa,0.0,brain
con_L-IPG_R-CA_fa,0.0,brain
con_L-IPG_R-BSTS_fa,0.0,brain
con_L-IPG_R-AC_fa,0.0,brain
con_L-IPG_R-AM_fa,0.0,brain
con_L-IPG_R-HI_fa,0.0,brain
con_L-IPG_R-PA_fa,0.0,brain
con_L-IPG_R-PU_fa,0.0,brain
con_L-IPG_R-TH_fa,0.0,brain
con_L-IPG_R-PCAL_fa,0.0,brain
con_L-IPG_L-AC_fa,0.0,brain
con_L-IPG_L-AM_fa,0.0,brain
con_L-IPG_L-HI_fa,0.0,brain
con_L-IPG_L-PA_fa,0.0,brain
con_L-IPG_L-PU_fa,0.0,brain
con_L-IPG_L-CA_fa,0.0,brain
con_L-IPG_R-CACG_fa,0.0,brain
con_L-IPG_R-CMFG_fa,0.0,brain
con_L-IPG_R-CU_fa,0.0,brain
con_L-IPG_R-EC_fa,0.0,brain
con_L-IPG_R-IPG_fa,0.0,brain
con_L-IPG_R-ITG_fa,0.0,brain
con_L-IPG_R-ICG_fa,0.0,brain
con_L-IPG_R-LOG_fa,0.0,brain
con_L-IPG_R-LOFG_fa,0.0,brain
con_L-IPG_R-LG_fa,0.0,brain
con_L-IPG_R-MOFG_fa,0.0,brain
con_L-IPG_R-MTG_fa,0.0,brain
con_L-IPG_R-PHIG_fa,0.0,brain
con_L-IPG_R-PaCG_fa,0.0,brain
con_L-IPG_R-POP_fa,0.0,brain
con_L-IPG_R-POR_fa,0.0,brain
con_L-IPG_R-PTR_fa,0.0,brain
con_L-FG_L-HI_fa,0.0,brain
con_L-FG_L-PA_fa,0.0,brain
con_L-FG_L-PU_fa,0.0,brain
con_L-EC_L-POP_fa,0.0,brain
con_L-EC_L-PrCG_fa,0.0,brain
con_L-EC_L-PCG_fa,0.0,brain
con_L-EC_L-PoCG_fa,0.0,brain
con_L-EC_L-PCAL_fa,0.0,brain
con_L-EC_L-PTR_fa,0.0,brain
con_L-EC_L-POR_fa,0.0,brain
con_L-EC_L-PaCG_fa,0.0,brain
con_L-EC_L-RACG_fa,0.0,brain
con_L-EC_L-PHIG_fa,0.0,brain
con_L-EC_L-MTG_fa,0.0,brain
con_L-EC_L-MOFG_fa,0.0,brain
con_L-EC_L-LG_fa,0.0,brain
con_L-EC_L-LOFG_fa,0.0,brain
con_L-EC_L-LOG_fa,0.0,brain
con_L-EC_L-PCU_fa,0.0,brain
con_L-EC_L-RMFG_fa,0.0,brain
con_L-EC_R-TH_fa,0.0,brain
con_L-EC_L-CER_fa,0.0,brain
con_L-EC_L-AM_fa,0.0,brain
con_L-EC_L-HI_fa,0.0,brain
con_L-EC_L-PA_fa,0.0,brain
con_L-EC_L-PU_fa,0.0,brain
con_L-EC_L-CA_fa,0.0,brain
con_L-EC_L-TH_fa,0.0,brain
con_L-EC_L-IN_fa,0.0,brain
con_L-EC_L-SFG_fa,0.0,brain
con_L-EC_L-TTG_fa,0.0,brain
con_L-EC_L-TP_fa,0.0,brain
con_L-EC_L-FP_fa,0.0,brain
con_L-EC_L-SMG_fa,0.0,brain
con_L-EC_L-STG_fa,0.0,brain
con_L-EC_L-SPG_fa,0.0,brain
con_L-EC_L-ICG_fa,0.0,brain
con_L-EC_L-ITG_fa,0.0,brain
con_L-EC_L-IPG_fa,0.0,brain
con_L-CU_R-LG_fa,0.0,brain
con_L-CU_R-POR_fa,0.0,brain
con_L-CU_R-POP_fa,0.0,brain
con_L-CU_R-PaCG_fa,0.0,brain
con_L-CU_R-PHIG_fa,0.0,brain
con_L-CU_R-MTG_fa,0.0,brain
con_L-CU_R-MOFG_fa,0.0,brain
con_L-CU_R-LOFG_fa,0.0,brain
con_L-EC_L-FG_fa,0.0,brain
con_L-CU_R-LOG_fa,0.0,brain
con_L-CU_R-ICG_fa,0.0,brain
con_L-CU_R-ITG_fa,0.0,brain
con_L-CU_R-IPG_fa,0.0,brain
con_L-CU_R-FG_fa,0.0,brain
con_L-CU_R-EC_fa,0.0,brain
con_L-CU_R-PTR_fa,0.0,brain
con_L-CU_R-PCAL_fa,0.0,brain
con_L-CU_R-PoCG_fa,0.0,brain
con_L-CU_R-PCG_fa,0.0,brain
con_L-CU_R-PrCG_fa,0.0,brain
con_L-CU_R-PCU_fa,0.0,brain
con_L-CU_R-RACG_fa,0.0,brain
con_L-CU_R-RMFG_fa,0.0,brain
con_L-CU_R-SFG_fa,0.0,brain
con_L-CU_R-SPG_fa,0.0,brain
con_L-CU_R-STG_fa,0.0,brain
con_L-CU_R-SMG_fa,0.0,brain
con_L-CU_R-FP_fa,0.0,brain
con_L-CU_R-TP_fa,0.0,brain
con_L-CU_R-TTG_fa,0.0,brain
con_L-CU_R-IN_fa,0.0,brain
con_L-CU_R-CER_fa,0.0,brain
con_L-EC_L-AC_fa,0.0,brain
con_L-EC_R-CA_fa,0.0,brain
con_L-FG_L-CA_fa,0.0,brain
con_L-FG_L-LOG_fa,0.0,brain
con_L-FG_L-POP_fa,0.0,brain
con_L-FG_L-PaCG_fa,0.0,brain
con_L-FG_L-PHIG_fa,0.0,brain
con_L-FG_L-MTG_fa,0.0,brain
con_L-FG_L-LG_fa,0.0,brain
con_L-FG_L-LOFG_fa,0.0,brain
con_L-FG_L-ICG_fa,0.0,brain
con_L-FG_L-PTR_fa,0.0,brain
con_L-FG_L-ITG_fa,0.0,brain
con_L-FG_L-IPG_fa,0.0,brain
con_L-EC_R-CER_fa,0.0,brain
con_L-EC_R-IN_fa,0.0,brain
con_L-EC_R-TTG_fa,0.0,brain
con_L-EC_R-TP_fa,0.0,brain
con_L-FG_L-POR_fa,0.0,brain
con_L-FG_L-PCAL_fa,0.0,brain
con_L-EC_R-PU_fa,0.0,brain
con_L-FG_L-SMG_fa,0.0,brain
con_L-FG_L-TH_fa,0.0,brain
con_L-FG_L-CER_fa,0.0,brain
con_L-FG_L-IN_fa,0.0,brain
con_L-FG_L-TTG_fa,0.0,brain
con_L-FG_L-TP_fa,0.0,brain
con_L-FG_L-FP_fa,0.0,brain
con_L-FG_L-STG_fa,0.0,brain
con_L-FG_L-PoCG_fa,0.0,brain
con_L-FG_L-SPG_fa,0.0,brain
con_L-FG_L-SFG_fa,0.0,brain
con_L-FG_L-RACG_fa,0.0,brain
con_L-FG_L-PCU_fa,0.0,brain
con_L-FG_L-PrCG_fa,0.0,brain
con_L-FG_L-PCG_fa,0.0,brain
con_L-EC_R-FP_fa,0.0,brain
con_L-EC_R-SMG_fa,0.0,brain
con_L-EC_R-STG_fa,0.0,brain
con_L-EC_R-CU_fa,0.0,brain
con_L-EC_R-LOG_fa,0.0,brain
con_L-EC_R-ICG_fa,0.0,brain
con_L-EC_R-ITG_fa,0.0,brain
con_L-EC_R-IPG_fa,0.0,brain
con_L-EC_R-FG_fa,0.0,brain
con_L-EC_R-EC_fa,0.0,brain
con_L-EC_R-CMFG_fa,0.0,brain
con_L-EC_R-SPG_fa,0.0,brain
con_L-EC_R-CACG_fa,0.0,brain
con_L-EC_R-BSTS_fa,0.0,brain
con_L-EC_R-AC_fa,0.0,brain
con_L-EC_R-AM_fa,0.0,brain
con_L-EC_R-HI_fa,0.0,brain
con_L-EC_R-PA_fa,0.0,brain
con_L-EC_R-LOFG_fa,0.0,brain
con_L-EC_R-LG_fa,0.0,brain
con_L-EC_R-MOFG_fa,0.0,brain
con_L-EC_R-MTG_fa,0.0,brain
con_L-EC_R-PHIG_fa,0.0,brain
con_L-EC_R-PaCG_fa,0.0,brain
con_L-EC_R-POP_fa,0.0,brain
con_L-EC_R-POR_fa,0.0,brain
con_L-EC_R-PTR_fa,0.0,brain
con_L-EC_R-PCAL_fa,0.0,brain
con_L-EC_R-PoCG_fa,0.0,brain
con_L-EC_R-PCG_fa,0.0,brain
con_L-EC_R-PrCG_fa,0.0,brain
con_L-EC_R-PCU_fa,0.0,brain
con_L-EC_R-RACG_fa,0.0,brain
con_L-EC_R-RMFG_fa,0.0,brain
con_L-EC_R-SFG_fa,0.0,brain
con_L-PaCG_R-HI_fa,0.0,brain
con_L-PaCG_R-AC_fa,0.0,brain
con_L-TH_R-PCAL_fa,0.0,brain
con_L-STG_L-CA_fa,0.0,brain
con_L-STG_R-CA_fa,0.0,brain
con_L-STG_R-TH_fa,0.0,brain
con_L-STG_L-AC_fa,0.0,brain
con_L-STG_L-AM_fa,0.0,brain
con_L-STG_L-PA_fa,0.0,brain
con_L-STG_L-PU_fa,0.0,brain
con_L-STG_L-TH_fa,0.0,brain
con_L-STG_R-PA_fa,0.0,brain
con_L-STG_L-CER_fa,0.0,brain
con_L-STG_L-IN_fa,0.0,brain
con_L-STG_L-TTG_fa,0.0,brain
con_L-STG_L-TP_fa,0.0,brain
con_L-STG_L-FP_fa,0.0,brain
con_L-SPG_R-CER_fa,0.0,brain
con_L-STG_R-PU_fa,0.0,brain
con_L-STG_R-HI_fa,0.0,brain
con_L-SPG_R-TTG_fa,0.0,brain
con_L-STG_R-IPG_fa,0.0,brain
con_L-STG_R-MOFG_fa,0.0,brain
con_L-STG_R-LG_fa,0.0,brain
con_L-STG_R-LOFG_fa,0.0,brain
con_L-STG_R-LOG_fa,0.0,brain
con_L-STG_R-ICG_fa,0.0,brain
con_L-STG_R-ITG_fa,0.0,brain
con_L-STG_R-FG_fa,0.0,brain
con_L-STG_R-AM_fa,0.0,brain
con_L-STG_R-EC_fa,0.0,brain
con_L-STG_R-CU_fa,0.0,brain
con_L-STG_R-CMFG_fa,0.0,brain
con_L-STG_R-CACG_fa,0.0,brain
con_L-STG_R-BSTS_fa,0.0,brain
con_L-STG_R-AC_fa,0.0,brain
con_L-SPG_R-IN_fa,0.0,brain
con_L-SPG_R-TP_fa,0.0,brain
con_L-SMG_R-CER_fa,0.0,brain
con_L-SPG_R-FG_fa,0.0,brain
con_L-SPG_R-LG_fa,0.0,brain
con_L-SPG_R-LOFG_fa,0.0,brain
con_L-SPG_R-LOG_fa,0.0,brain
con_L-SPG_R-ICG_fa,0.0,brain
con_L-SPG_R-ITG_fa,0.0,brain
con_L-SPG_R-IPG_fa,0.0,brain
con_L-SPG_R-EC_fa,0.0,brain
con_L-SPG_R-MTG_fa,0.0,brain
con_L-SPG_R-CU_fa,0.0,brain
con_L-SPG_R-CMFG_fa,0.0,brain
con_L-SPG_R-CACG_fa,0.0,brain
con_L-SPG_R-BSTS_fa,0.0,brain
con_L-SPG_R-AC_fa,0.0,brain
con_L-SPG_R-AM_fa,0.0,brain
con_L-SPG_R-MOFG_fa,0.0,brain
con_L-SPG_R-PHIG_fa,0.0,brain
con_L-SPG_R-FP_fa,0.0,brain
con_L-SPG_R-PCU_fa,0.0,brain
con_L-SPG_R-SMG_fa,0.0,brain
con_L-SPG_R-STG_fa,0.0,brain
con_L-SPG_R-SPG_fa,0.0,brain
con_L-SPG_R-SFG_fa,0.0,brain
con_L-SPG_R-RMFG_fa,0.0,brain
con_L-SPG_R-RACG_fa,0.0,brain
con_L-SPG_R-PrCG_fa,0.0,brain
con_L-SPG_R-PaCG_fa,0.0,brain
con_L-SPG_R-PCG_fa,0.0,brain
con_L-SPG_R-PoCG_fa,0.0,brain
con_L-SPG_R-PCAL_fa,0.0,brain
con_L-SPG_R-PTR_fa,0.0,brain
con_L-SPG_R-POR_fa,0.0,brain
con_L-SPG_R-POP_fa,0.0,brain
con_L-STG_R-MTG_fa,0.0,brain
con_L-STG_R-PHIG_fa,0.0,brain
con_L-STG_R-PaCG_fa,0.0,brain
con_L-SMG_R-IPG_fa,0.0,brain
con_L-SMG_R-MOFG_fa,0.0,brain
con_L-SMG_R-LG_fa,0.0,brain
con_L-SMG_R-LOFG_fa,0.0,brain
con_L-SMG_R-LOG_fa,0.0,brain
con_L-SMG_R-ICG_fa,0.0,brain
con_L-SMG_R-ITG_fa,0.0,brain
con_L-SMG_R-FG_fa,0.0,brain
con_L-SMG_R-PHIG_fa,0.0,brain
con_L-SMG_R-EC_fa,0.0,brain
con_L-SMG_R-CU_fa,0.0,brain
con_L-SMG_R-CMFG_fa,0.0,brain
con_L-SMG_R-CACG_fa,0.0,brain
con_L-SMG_R-BSTS_fa,0.0,brain
con_L-SMG_R-AC_fa,0.0,brain
con_L-SMG_R-MTG_fa,0.0,brain
con_L-SMG_R-PaCG_fa,0.0,brain
con_L-STG_R-POP_fa,0.0,brain
con_L-SMG_R-SFG_fa,0.0,brain
con_L-SMG_R-TTG_fa,0.0,brain
con_L-SMG_R-TP_fa,0.0,brain
con_L-SMG_R-FP_fa,0.0,brain
con_L-SMG_R-SMG_fa,0.0,brain
con_L-SMG_R-STG_fa,0.0,brain
con_L-SMG_R-SPG_fa,0.0,brain
con_L-SMG_R-RACG_fa,0.0,brain
con_L-SMG_R-POP_fa,0.0,brain
con_L-SMG_R-PCU_fa,0.0,brain
con_L-SMG_R-PrCG_fa,0.0,brain
con_L-SMG_R-PCG_fa,0.0,brain
con_L-SMG_R-PoCG_fa,0.0,brain
con_L-SMG_R-PCAL_fa,0.0,brain
con_L-SMG_R-POR_fa,0.0,brain
con_L-SMG_R-AM_fa,0.0,brain
con_L-SMG_R-HI_fa,0.0,brain
con_L-SMG_R-PA_fa,0.0,brain
con_L-STG_R-RACG_fa,0.0,brain
con_L-STG_R-FP_fa,0.0,brain
con_L-STG_R-SMG_fa,0.0,brain
con_L-STG_R-STG_fa,0.0,brain
con_L-STG_R-SPG_fa,0.0,brain
con_L-STG_R-SFG_fa,0.0,brain
con_L-STG_R-RMFG_fa,0.0,brain
con_L-STG_R-PCU_fa,0.0,brain
con_L-SMG_R-PU_fa,0.0,brain
con_L-STG_R-PrCG_fa,0.0,brain
con_L-STG_R-PCG_fa,0.0,brain
con_L-STG_R-PoCG_fa,0.0,brain
con_L-STG_R-PCAL_fa,0.0,brain
con_L-STG_R-PTR_fa,0.0,brain
con_L-STG_R-POR_fa,0.0,brain
con_L-STG_R-TP_fa,0.0,brain
con_L-STG_R-TTG_fa,0.0,brain
con_L-STG_R-IN_fa,0.0,brain
con_L-STG_R-CER_fa,0.0,brain
con_L-SMG_L-FP_fa,0.0,brain
con_L-SMG_L-TP_fa,0.0,brain
con_L-SMG_L-TTG_fa,0.0,brain
con_L-SMG_L-IN_fa,0.0,brain
con_L-SMG_L-CER_fa,0.0,brain
con_L-SMG_L-TH_fa,0.0,brain
con_L-SMG_L-CA_fa,0.0,brain
con_L-SMG_L-PU_fa,0.0,brain
con_L-SMG_L-PA_fa,0.0,brain
con_L-SMG_L-AM_fa,0.0,brain
con_L-SMG_L-AC_fa,0.0,brain
con_L-SMG_R-TH_fa,0.0,brain
con_L-SMG_R-CA_fa,0.0,brain
con_L-SPG_R-HI_fa,0.0,brain
con_L-SPG_R-PA_fa,0.0,brain
con_L-SPG_R-PU_fa,0.0,brain
con_L-RMFG_R-IPG_fa,0.0,brain
con_L-RMFG_R-MTG_fa,0.0,brain
con_L-RMFG_R-MOFG_fa,0.0,brain
con_L-RMFG_R-LG_fa,0.0,brain
con_L-RMFG_R-LOFG_fa,0.0,brain
con_L-RMFG_R-ICG_fa,0.0,brain
con_L-RMFG_R-ITG_fa,0.0,brain
con_L-RMFG_R-FG_fa,0.0,brain
con_L-RMFG_R-PaCG_fa,0.0,brain
con_L-RMFG_R-EC_fa,0.0,brain
con_L-RMFG_R-CU_fa,0.0,brain
con_L-RMFG_R-CMFG_fa,0.0,brain
con_L-RMFG_R-CACG_fa,0.0,brain
con_L-RMFG_R-BSTS_fa,0.0,brain
con_L-RMFG_R-AC_fa,0.0,brain
con_L-RMFG_R-PHIG_fa,0.0,brain
con_L-RMFG_R-POP_fa,0.0,brain
con_L-RMFG_R-CER_fa,0.0,brain
con_L-RMFG_R-SFG_fa,0.0,brain
con_L-RMFG_R-TTG_fa,0.0,brain
con_L-RMFG_R-TP_fa,0.0,brain
con_L-RMFG_R-FP_fa,0.0,brain
con_L-RMFG_R-SMG_fa,0.0,brain
con_L-RMFG_R-STG_fa,0.0,brain
con_L-RMFG_R-SPG_fa,0.0,brain
con_L-RMFG_R-RMFG_fa,0.0,brain
con_L-RMFG_R-POR_fa,0.0,brain
con_L-RMFG_R-RACG_fa,0.0,brain
con_L-RMFG_R-PCU_fa,0.0,brain
con_L-RMFG_R-PrCG_fa,0.0,brain
con_L-RMFG_R-PCG_fa,0.0,brain
con_L-RMFG_R-PCAL_fa,0.0,brain
con_L-RMFG_R-PTR_fa,0.0,brain
con_L-RMFG_R-AM_fa,0.0,brain
con_L-RMFG_R-HI_fa,0.0,brain
con_L-RMFG_R-PA_fa,0.0,brain
con_L-RACG_R-SPG_fa,0.0,brain
con_L-RACG_R-IN_fa,0.0,brain
con_L-RACG_R-TTG_fa,0.0,brain
con_L-RACG_R-TP_fa,0.0,brain
con_L-RACG_R-FP_fa,0.0,brain
con_L-RACG_R-SMG_fa,0.0,brain
con_L-RACG_R-STG_fa,0.0,brain
con_L-RACG_R-SFG_fa,0.0,brain
con_L-RMFG_R-PU_fa,0.0,brain
con_L-RACG_R-RMFG_fa,0.0,brain
con_L-RACG_R-RACG_fa,0.0,brain
con_L-RACG_R-PCU_fa,0.0,brain
